,year,imdb,title,clean_test,binary,genre,age_rating,budget_2013$,star_rating,director,cast,writer
0,2013,tt1711425,21 &amp; Over,notalk,0,Comedy,R,13000000,5.9,Jon Lucas,0.59999999999999998,0
1,2012,tt1343727,Dredd 3D,ok,1,Action,R,45658735,7.0,Pete Travis,1.0,1.3333333333333333
2,2013,tt2024544,12 Years a Slave,notalk,0,Biography,R,20000000,8.1,Steve McQueen,0.0,0.0
3,2013,tt1272878,2 Guns,notalk,0,Action,R,61000000,6.8,Baltasar Kormákur,1.3999999999999999,0.0
4,2013,tt0453562,42,men,0,Biography,PG13,40000000,7.5,Brian Helgeland,0.59999999999999998,0.0
5,2013,tt1335975,47 Ronin,men,0,Action,PG13,225000000,6.3,Carl Rinsch,1.0,0.75
6,2013,tt1606378,A Good Day to Die Hard,notalk,0,Action,R,92000000,5.3,John Moore,1.3999999999999999,0.0
7,2013,tt2194499,About Time,ok,1,Drama,R,12000000,7.8,Richard Curtis,1.6000000000000001,3.0
8,2013,tt1814621,Admission,ok,1,Comedy,PG13,13000000,5.7,Paul Weitz,1.0,1.0
9,2013,tt1815862,After Earth,notalk,0,Action,PG13,130000000,4.9,M. Night Shyamalan,0.40000000000000002,0
10,2013,tt1800241,American Hustle,ok,1,Crime,R,40000000,7.3,David O. Russell,3.6000000000000001,1.0
11,2013,tt1322269,August: Osage County,ok,1,Drama,R,25000000,7.3,John Wells,4.4000000000000004,2.0
12,2013,tt1559547,Beautiful Creatures,ok,1,Drama,PG13,50000000,6.2,Richard LaGravenese,2.3999999999999999,1.3333333333333333
13,2013,tt2334873,Blue Jasmine,ok,1,Drama,PG13,18000000,7.3,Woody Allen,2.0,5.0
14,2013,tt1535109,Captain Phillips,notalk,0,Biography,PG13,55000000,7.9,Paul Greengrass,2.0,0.0
15,2013,tt1939659,Carrie,ok,1,Drama,R,30000000,6.0,Kimberly Peirce,2.0,1.3333333333333333
16,2013,tt1985966,Cloudy with a Chance of Meatballs 2,nowomen,0,Animation,PG,78000000,6.5,Cody Cameron,0.80000000000000004,0.25
17,2013,tt1690953,Despicable Me 2,ok,1,Animation,PG,76000000,7.5,Pierre Coffin,2.7999999999999998,2.0
18,2013,tt2229499,Don Jon,dubious,0,Comedy,R,5500000,6.6,Joseph Gordon-Levitt,2.2000000000000002,0.0
19,2013,tt1535108,Elysium,ok,1,Action,R,120000000,6.7,Neill Blomkamp,2.0,1.0
20,2013,tt1731141,Ender&#39;s Game,men,0,Action,PG13,110000000,6.7,Gavin Hood,1.6000000000000001,0.0
21,2013,tt0848537,Epic,ok,1,Animation,PG,100000000,6.7,Chris Wedge,1.0,1.8888888888888888
22,2013,tt0765446,Escape from Planet Earth,ok,1,Animation,PG,40000000,5.9,Cal Brunker,1.8,1.3999999999999999
23,2013,tt1211956,Escape Plan,men,0,Action,R,70000000,6.8,Mikael Håfström,0.59999999999999998,0
24,2013,tt1288558,Evil Dead,ok,1,Horror,R,17000000,6.5,Fede Alvarez,1.3999999999999999,1.0
25,2013,tt1905041,Fast and Furious 6,ok,1,Action,PG13,160000000,7.2,Justin Lin,2.7999999999999998,2.0
26,2013,tt2294629,Frozen,ok,1,Animation,PG,150000000,7.7,Chris Buck,1.3999999999999999,1.6666666666666667
27,2013,tt1583421,G.I. Joe: Retaliation,ok,1,Action,PG13,140000000,5.8,Jon M. Chu,1.0,2.0
28,2013,tt1321870,Gangster Squad,notalk,0,Action,R,60000000,6.8,Ruben Fleischer,0.20000000000000001,0.0
29,2013,tt2425486,Gloria,ok,1,Comedy,R,30000000,6.7,Sebastián Lelio,1.0,1.0
30,2013,tt1454468,Gravity,nowomen,0,Sci-Fi,PG13,110000000,7.9,Alfonso Cuarón,3.0,0.33333333333333331
31,2013,tt2191701,Grown Ups 2,men,0,Comedy,PG13,80000000,5.4,Dennis Dugan,1.8,0.20000000000000001
32,2013,tt1428538,Hansel &amp; Gretel: Witch Hunters,ok,1,Action,R,50000000,6.1,Tommy Wirkola,2.0,1.0
33,2013,tt1798709,Her,men,0,Drama,R,23000000,8.0,Spike Jonze,0.40000000000000002,0.0
34,2013,tt2024432,Identity Thief,men,0,Comedy,R,35000000,5.7,Seth Gordon,0.80000000000000004,0.33333333333333331
35,2013,tt2226417,Insidious: Chapter 2,men,0,Horror,PG13,5000000,6.6,James Wan,1.6000000000000001,0.25
36,2013,tt1300854,Iron Man 3,dubious,0,Action,PG13,200000000,7.3,Shane Black,1.6000000000000001,0.5
37,2013,tt1351685,Jack the Giant Slayer,nowomen,0,Adventure,PG13,195000000,6.3,Bryan Singer,2.0,0.0
38,2013,tt1650554,Kick-Ass 2,ok,1,Action,R,28000000,6.7,Jeff Wadlow,1.6000000000000001,1.0
39,2013,tt1204975,Last Vegas,notalk,0,Comedy,PG13,28000000,6.7,Jon Turteltaub,2.6000000000000001,2.0
40,2013,tt1327773,Lee Daniels&#39; The Butler,ok,1,Biography,PG13,30000000,7.1,Lee Daniels,1.2,1.0
41,2013,tt2002718,Machete Kills,ok,1,Action,R,2000000,5.6,Robert Rodriguez,2.7999999999999998,1.0
42,2013,tt2023587,Mama,ok,1,Horror,PG13,15000000,6.2,Andrés Muschietti,1.0,1.3999999999999999
43,2013,tt0770828,Man of Steel,ok,1,Action,PG13,225000000,7.2,Zack Snyder,2.7999999999999998,1.3999999999999999
44,2013,tt1821549,Nebraska,ok,1,Adventure,R,12000000,7.8,Alexander Payne,1.0,1.0
45,2013,tt1670345,Now You See Me,notalk,0,Crime,PG13,75000000,7.3,Louis Leterrier,1.3999999999999999,0
46,2013,tt1483013,Oblivion,men,0,Action,PG13,120000000,7.0,Joseph Kosinski,1.8,0.66666666666666663
47,2013,tt2302755,Olympus Has Fallen,notalk,0,Action,R,70000000,6.5,Antoine Fuqua,1.0,0.0
48,2013,tt1623205,Oz the Great and Powerful,ok,1,Adventure,PG,200000000,6.4,Sam Raimi,3.2000000000000002,1.5
49,2013,tt1663662,Pacific Rim,notalk,0,Action,PG13,190000000,7.0,Guillermo del Toro,0.59999999999999998,0.0
50,2013,tt1980209,Pain &amp; Gain,notalk,0,Action,R,26000000,6.5,Michael Bay,1.8,1.0
51,2013,tt1904996,Parker,ok,1,Action,R,35000000,6.2,Taylor Hackford,1.3999999999999999,1.5
52,2013,tt1699755,Peeples,dubious,0,Comedy,PG13,15000000,5.2,Tina Gordon Chism,0.20000000000000001,0.0
53,2013,tt1854564,Percy Jackson: Sea of Monsters,ok,1,Adventure,PG,90000000,5.9,Thor Freudenthal,1.0,1.0
54,2013,tt1392214,Prisoners,ok,1,Crime,R,46000000,8.1,Denis Villeneuve,4.2000000000000002,0
55,2013,tt0790736,R.I.P.D.,notalk,0,Action,PG13,130000000,5.6,Robert Schwentke,1.8,0.5
56,2013,tt1821694,Red 2,ok,1,Action,PG13,84000000,6.7,Dean Parisot,3.6000000000000001,1.5
57,2013,tt1411250,Riddick,notalk,0,Action,R,38000000,6.4,David Twohy,0.59999999999999998,1.0
58,2013,tt2364841,Runner Runner,nowomen,0,Crime,R,30000000,5.6,Brad Furman,1.0,0.0
59,2013,tt1979320,Rush,notalk,0,Action,R,38000000,8.2,Ron Howard,0.59999999999999998,1.0
60,2013,tt1702439,Safe Haven,ok,1,Drama,PG13,28000000,6.7,Lasse Hallström,1.2,1.0
61,2013,tt2140373,Saving Mr. Banks,ok,1,Biography,PG13,35000000,7.5,John Lee Hancock,1.2,1.0
62,2013,tt2053463,Side Effects,ok,1,Crime,R,30000000,7.1,Steven Soderbergh,1.2,2.0
63,2013,tt1408101,Star Trek Into Darkness,notalk,0,Action,PG13,190000000,7.8,J.J. Abrams,1.0,1.25
64,2013,tt1572315,Texas Chainsaw 3D,ok,1,Horror,R,20000000,4.8,John Luessenhop,1.2,0
65,2013,tt1931435,The Big Wedding,ok,1,Comedy,R,32500000,5.6,Justin Zackham,2.3999999999999999,1.0
66,2013,tt0816442,The Book Thief,ok,1,Drama,PG13,19000000,7.6,Brian Percival,1.0,2.0
67,2013,tt1911644,The Call,ok,1,Crime,R,13000000,6.7,Brad Anderson,1.8,1.0
68,2013,tt1457767,The Conjuring,ok,1,Horror,R,20000000,7.5,James Wan,2.0,0
69,2013,tt2193215,The Counselor,ok,1,Crime,R,25000000,5.4,Ridley Scott,1.8,1.0
70,2013,tt0481499,The Croods,men,0,Animation,PG,135000000,7.3,Kirk De Micco,1.6000000000000001,1.0
71,2013,tt2404311,The Family,men,0,Comedy,R,30000000,6.3,Luc Besson,1.3999999999999999,1.0
72,2013,tt1837703,The Fifth Estate,notalk,0,Biography,R,26000000,6.1,Bill Condon,0.0,0.0
73,2013,tt2005374,The Frozen Ground,nowomen,0,Biography,R,19200000,6.4,Scott Walker,1.2,0.0
74,2013,tt1343092,The Great Gatsby,dubious,0,Drama,PG13,190000000,7.3,Baz Luhrmann,0.0,0.66666666666666663
75,2013,tt1951261,The Hangover part 3,men,0,Comedy,R,103000000,5.9,Todd Phillips,0.59999999999999998,0.5
76,2013,tt2404463,The Heat,ok,1,Action,R,43000000,6.6,Paul Feig,3.3999999999999999,1.0
77,2013,tt1170358,The Hobbit: The Desolation of Smaug,notalk,0,Adventure,PG13,250000000,8.0,Peter Jackson,0.20000000000000001,0.59999999999999998
78,2013,tt1517260,The Host,dubious,0,Adventure,PG13,50000000,5.9,Andrew Niccol,0.0,1.5
79,2013,tt1951264,The Hunger Games: Catching Fire,ok,1,Adventure,PG13,130000000,7.7,Francis Lawrence,1.3999999999999999,1.3333333333333333
80,2013,tt0790628,The Incredible Burt Wonderstone,notalk,0,Comedy,PG13,32000000,5.9,Don Scardino,2.2000000000000002,0.5
81,2013,tt2234155,The Internship,notalk,0,Comedy,PG13,58000000,6.3,Shawn Levy,1.6000000000000001,1.0
82,2013,tt2034139,The Last Exorcism Part II,ok,1,Drama,PG13,4000000,3.9,Ed Gass-Donnelly,1.0,1.2
83,2013,tt1210819,The Lone Ranger,notalk,0,Action,PG13,275000000,6.5,Gore Verbinski,3.3999999999999999,1.1666666666666667
84,2013,tt1538403,The Mortal Instruments: City of Bones,ok,1,Action,PG13,60000000,6.0,Harald Zwart,1.3999999999999999,1.0
85,2013,tt2184339,The Purge,dubious,0,Horror,R,3000000,5.6,James DeMonaco,0.20000000000000001,0.0
86,2013,tt2017020,The Smurfs 2,ok,1,Animation,PG,110000000,5.4,Raja Gosnell,2.2000000000000002,3.3999999999999999
87,2013,tt1758795,The To Do List,ok,1,Comedy,R,1500000,5.8,Maggie Carey,1.8,1.0
88,2013,tt1727388,The Way Way Back,ok,1,Comedy,PG13,5000000,7.4,Nat Faxon,3.6000000000000001,1.0
89,2013,tt0993846,The Wolf of Wall Street,notalk,0,Biography,R,100000000,8.2,Martin Scorsese,0.80000000000000004,0.5
90,2013,tt1430132,The Wolverine,ok,1,Action,PG13,115000000,6.7,James Mangold,1.8,1.0
91,2013,tt1213663,The World&#39;s End,men,0,Action,R,20000000,7.0,Edgar Wright,0.0,2.0
92,2013,tt1245492,This Is the End,notalk,0,Comedy,R,32000000,6.7,Evan Goldberg,0.80000000000000004,0.0
93,2013,tt1981115,Thor: The Dark World,dubious,0,Action,PG13,170000000,7.1,Alan Taylor,2.7999999999999998,0.875
94,2013,tt1924429,Trance,nowomen,0,Crime,R,16000000,7.0,Danny Boyle,1.0,0
95,2013,tt1860353,Turbo,dubious,0,Animation,PG,135000000,6.5,David Soren,2.2000000000000002,0.0
96,2013,tt1588173,Warm Bodies,men,0,Comedy,PG13,30000000,6.9,Jonathan Levine,0.40000000000000002,0.0
97,2013,tt1723121,We&#39;re the Millers,ok,1,Action,R,37000000,7.1,Rawson Marshall Thurber,1.8,1.3333333333333333
98,2013,tt2334879,White House Down,men,0,Action,PG13,150000000,6.4,Roland Emmerich,0.40000000000000002,0.0
99,2013,tt0816711,World War Z,dubious,0,Action,PG13,190000000,7.0,Marc Forster,0.20000000000000001,0.5
100,2012,tt1611224,Abraham Lincoln: Vampire Hunter,dubious,0,Action,R,68488103,6.0,Timur Bekmambetov,0.20000000000000001,0.0
101,2012,tt1591479,Act of Valor,nowomen,0,Action,R,12175663,6.5,Mike McCoy,0.0,0.0
102,2012,tt1602620,Amour,dubious,0,Drama,PG13,9841994,7.8,Michael Haneke,0.40000000000000002,0.0
103,2012,tt1781769,Anna Karenina,men,0,Drama,R,49717290,6.6,Joe Wright,0.20000000000000001,0.0
104,2012,tt1024648,Argo,ok,1,Drama,R,45151416,7.8,Ben Affleck,2.3999999999999999,1.0
105,2012,tt1440129,Battleship,notalk,0,Action,PG13,212059460,5.9,Peter Berg,0.80000000000000004,2.0
106,2012,tt2125435,Beasts of the Southern Wild,dubious,0,Drama,PG13,1826349,7.3,Benh Zeitlin,0.0,0.0
107,2012,tt1758575,Blue Like Jazz,ok,1,Comedy,PG13,1217566,5.9,Steve Taylor,1.2,1.0
108,2012,tt1217209,Brave,ok,1,Animation,PG,187708135,7.2,Mark Andrews,1.8,1.6666666666666667
109,2012,tt1308729,Bullet to the Head,nowomen,0,Action,R,55805121,5.7,Walter Hill,0.20000000000000001,0.0
110,2012,tt1991245,Chernobyl Diaries,notalk,0,Horror,R,1014639,5.0,Bradley Parker,0.0,0.75
111,2012,tt1706593,Chronicle,notalk,0,Drama,PG13,12175663,7.1,Josh Trank,0.20000000000000001,0.0
112,2012,tt1371111,Cloud Atlas,ok,1,Drama,R,103493134,7.5,Tom Tykwer,4.4000000000000004,3.75
113,2012,tt1524137,Contraband,ok,1,Action,R,25365964,6.5,Baltasar Kormákur,1.8,1.0
114,2012,tt1853728,Django Unchained,notalk,0,Western,R,101463857,8.5,Quentin Tarantino,1.3999999999999999,3.0
115,2012,tt1907668,Flight,dubious,0,Drama,R,31453796,7.3,Robert Zemeckis,0.0,0.0
116,2012,tt1142977,Frankenweenie,nowomen,0,Animation,PG,39570904,7.0,Tim Burton,0.59999999999999998,1.6666666666666667
117,2012,tt0837562,Hotel Transylvania,ok,1,Animation,PG,86244278,7.1,Genndy Tartakovsky,2.2000000000000002,1.0
118,2012,tt0790724,Jack Reacher,notalk,0,Action,PG13,60878314,7.0,Christopher McQuarrie,0.59999999999999998,0.0
119,2012,tt2106476,Jagten,men,0,Drama,R,3500503,8.3,Thomas Vinterberg,0.0,0.0
120,2012,tt0401729,John Carter,ok,1,Action,PG13,279025606,6.6,Andrew Stanton,2.2000000000000002,1.25
121,2012,tt1764234,Killing Them Softly,nowomen,0,Crime,R,15219578,6.2,Andrew Dominik,0.40000000000000002,0.0
122,2012,tt1707386,Les Miserables,ok,1,Drama,PG13,65951507,7.6,Tom Hooper,3.3999999999999999,1.5714285714285714
123,2012,tt0454876,Life of Pi,notalk,0,Adventure,PG,121756628,8.0,Ang Lee,0.0,0.5
124,2012,tt0443272,Lincoln,ok,1,Biography,PG13,65951507,7.4,Steven Spielberg,2.0,1.0
125,2012,tt1277953,Madagascar 3: Europe&#39;s Most Wanted,men,0,Animation,PG,147122592,7.0,Eric Darnell,1.0,0.0
126,2012,tt1409024,Men in Black III,notalk,0,Action,PG13,218147292,6.9,Barry Sonnenfeld,1.8,0.0
127,2012,tt1667353,Mirror Mirror,dubious,0,Adventure,PG,86244278,5.6,Tarsem Singh,1.3999999999999999,0.0
128,2012,tt1748122,Moonrise Kingdom,ok,1,Adventure,PG13,16234217,7.8,Wes Anderson,3.0,1.5
129,2012,tt2094064,Much Ado About Nothing,dubious,0,Comedy,PG13,8117109,7.2,Joss Whedon,0.40000000000000002,2.0
130,2012,tt1598828,One for the Money,ok,1,Action,PG13,42614820,5.3,Julie Anne Robinson,2.0,1.0
131,2012,tt2109184,Paranormal Activity 4,ok,1,Horror,R,5073193,4.6,Henry Joost,1.0,2.3333333333333335
132,2012,tt1623288,ParaNorman,notalk,0,Animation,PG,60878314,7.0,Chris Butler,0.20000000000000001,0.0
133,2012,tt1047540,Parental Guidance,ok,1,Comedy,PG,25365964,6.0,Andy Fickman,2.2000000000000002,1.0
134,2012,tt1716777,People Like Us,ok,1,Drama,PG13,16234217,7.1,Alex Kurtzman,2.6000000000000001,1.6666666666666667
135,2012,tt1981677,Pitch Perfect,ok,1,Comedy,PG13,17248856,7.3,Jason Moore,1.2,0
136,2012,tt1547234,Premium Rush,ok,1,Action,PG13,35512350,6.5,David Koepp,1.0,1.5
137,2012,tt1234719,Red Dawn,notalk,0,Action,PG13,65951507,5.4,Dan Bradley,0.59999999999999998,0.20000000000000001
138,2012,tt0485985,Red Tails,men,0,Action,PG13,58849037,5.9,Anthony Hemingway,0.40000000000000002,0
139,2012,tt1446192,Rise of the Guardians,notalk,0,Animation,PG,147122592,7.3,Peter Ramsey,2.6000000000000001,2.5
140,2012,tt1336608,Rock of Ages,ok,1,Comedy,PG13,71024700,5.9,Adam Shankman,2.0,1.75
141,2012,tt1656190,Safe,notalk,0,Action,R,33483073,6.5,Boaz Yakin,0.59999999999999998,0.0
142,2012,tt1862079,Safety Not Guaranteed,ok,1,Comedy,R,760979,7.0,Colin Trevorrow,1.2,1.0
143,2012,tt1931533,Seven Psychopaths,notalk,0,Comedy,R,13697621,7.2,Martin McDonagh,1.3999999999999999,0.0
144,2012,tt0938330,Silent Hill: Revelation 3D,ok,1,Horror,R,20292771,5.0,Michael J. Bassett,3.3999999999999999,1.0
145,2012,tt1045658,Silver Linings Playbook,ok,1,Comedy,R,21307410,7.8,David O. Russell,2.2000000000000002,1.5
146,2012,tt1922777,Sinister,men,0,Horror,R,3043916,6.8,Scott Derrickson,0.40000000000000002,0.0
147,2012,tt1074638,Skyfall,dubious,0,Action,PG13,202927713,7.8,Sam Mendes,1.2,0.0
148,2012,tt1735898,Snow White and the Huntsman,ok,1,Action,PG13,172488556,6.1,Rupert Sanders,2.0,0
149,2012,tt1876451,Sparkle,ok,1,Drama,PG13,10146386,5.6,Salim Akil,1.3999999999999999,1.3333333333333333
150,2012,tt2101441,Spring Breakers,ok,1,Action,R,5073193,5.3,Harmony Korine,2.2000000000000002,1.0
151,2012,tt1800741,Step Up Revolution,ok,1,Drama,PG13,33483073,6.5,Scott Speer,1.0,1.5
152,2012,tt1874789,Supporting Characters,men,0,Comedy,NR,60878,6.3,Daniel Schechter,0.40000000000000002,0.0
153,2012,tt1637725,Ted,men,0,Comedy,R,50731928,7.0,Seth MacFarlane,1.8,0
154,2012,tt1232200,That&#39;s My Boy,notalk,0,Comedy,R,68488103,5.6,Sean Anders,1.2,0.0
155,2012,tt0948470,The Amazing Spider-Man,men,0,Action,PG13,223220484,7.1,Marc Webb,1.0,0.83333333333333337
156,2012,tt0848228,The Avengers,notalk,0,Action,PG13,60878314,8.2,Joss Whedon,2.6000000000000001,1.6666666666666667
157,2012,tt1345836,The Dark Knight Rises,notalk,0,Action,PG13,279025606,8.5,Christopher Nolan,3.0,0.59999999999999998
158,2012,tt1560985,The Devil Inside,ok,1,Horror,R,1014639,4.1,William Brent Bell,1.0,1.0
159,2012,tt1645170,The Dictator,notalk,0,Comedy,R,65951507,6.4,Larry Charles,0.0,0.0
160,2012,tt1764651,The Expendables 2,ok,1,Action,R,101463857,6.7,Simon West,1.0,1.3333333333333333
161,2012,tt1601913,The Grey,nowomen,0,Adventure,R,25365964,6.8,Joe Carnahan,1.8,0.0
162,2012,tt0903624,The Hobbit: An Unexpected Journey,nowomen,0,Adventure,PG13,253659641,8.0,Peter Jackson,0.20000000000000001,0.59999999999999998
163,2012,tt1392170,The Hunger Games,ok,1,Adventure,PG13,81171085,7.3,Gary Ross,2.0,0
164,2012,tt1649419,The Impossible,men,0,Drama,PG13,40585543,7.6,J.A. Bayona,1.8,0.0
165,2012,tt1258972,The Man with the Iron Fists,notalk,0,Action,R,15219578,5.4,RZA,1.0,0.66666666666666663
166,2012,tt1560747,The Master,notalk,0,Drama,R,38048946,7.1,Paul Thomas Anderson,0.20000000000000001,0.0
167,2012,tt1430626,The Pirates! Band of Misfits,notalk,0,Animation,PG,55805121,6.7,Peter Lord,0.0,0.0
168,2012,tt1817273,The Place Beyond the Pines,notalk,0,Crime,R,15219578,7.3,Derek Cianfrance,0.40000000000000002,0.0
169,2012,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,dubious,0,Adventure,PG13,138193773,5.6,Bill Condon,1.2,3.0
170,2012,tt1606389,The Vow,ok,1,Drama,PG13,8866236,6.8,Michael Sucsy,2.2000000000000002,1.75
171,2012,tt1298649,The Watch,men,0,Action,R,55805121,5.7,Akiva Schaffer,0.59999999999999998,0.0
172,2012,tt1596365,The Woman in Black,notalk,0,Drama,PG13,15219578,6.5,James Watkins,0.40000000000000002,1.0
173,2012,tt1840417,The Words,notalk,0,Drama,PG13,6087831,7.1,Brian Klugman,1.8,0.0
174,2012,tt1621045,Think Like a Man,ok,1,Comedy,PG13,12175663,6.6,Tim Story,1.8,1.0
175,2012,tt1859650,To Rome With Love,men,0,Comedy,R,21814729,6.3,Woody Allen,0.59999999999999998,5.0
176,2012,tt1386703,Total Recall,notalk,0,Action,PG13,126829821,6.3,Len Wiseman,1.6000000000000001,1.3333333333333333
177,2012,tt1496025,Underworld: Awakening,ok,1,Action,R,71024700,6.4,Måns Mårlind,1.6000000000000001,1.5555555555555556
178,2012,tt1655460,Wanderlust,ok,1,Comedy,R,32975753,5.6,David Wain,1.3999999999999999,1.0
179,2012,tt1586265,What to Expect When You&#39;re Expecting,ok,1,Comedy,PG13,38048946,5.7,Kirk Jones,3.3999999999999999,1.6666666666666667
180,2012,tt1870529,Won&#39;t Back Down,ok,1,Drama,PG,19278133,6.4,Daniel Barnz,2.7999999999999998,1.0
181,2012,tt1646987,Wrath of the Titans,notalk,0,Action,PG13,152195785,5.8,Jonathan Liebesman,0.59999999999999998,0.0
182,2012,tt1772341,Wreck-It Ralph,ok,1,Animation,PG,167415363,7.8,Rich Moore,1.3999999999999999,1.75
183,2012,tt1790885,Zero Dark Thirty,ok,1,Drama,R,53268525,7.4,Kathryn Bigelow,1.3999999999999999,1.0
184,2011,tt1622547,30 Minutes or Less,notalk,0,Action,R,28999342,6.2,Ruben Fleischer,0.40000000000000002,0.0
185,2011,tt1306980,50/50,men,0,Comedy,R,8285526,7.7,Jonathan Levine,0.80000000000000004,0.0
186,2011,tt1571222,A Dangerous Method,dubious,0,Biography,R,20713816,6.5,David Cronenberg,1.3999999999999999,1.0
187,2011,tt1422136,A Lonely Place to Die,ok,1,Action,R,4142763,6.3,Julian Gilbey,1.2,1.0
188,2011,tt1268799,A Very Harold &amp; Kumar 3D Christmas,notalk,0,Comedy,R,20713816,6.3,Todd Strauss-Schulson,0.20000000000000001,0.75
189,2011,tt1549572,Another Earth,ok,1,Drama,PG13,181246,7.0,Mike Cahill,1.0,1.0
190,2011,tt1772240,Apollo 18,nowomen,0,Horror,PG13,5178454,5.2,Gonzalo López-Gallego,0.0,0.0
191,2011,tt1430607,Arthur Christmas,notalk,0,Animation,PG,88033717,7.1,Sarah Smith,2.0,0.5
192,2011,tt1478964,Attack the Block,ok,1,Action,R,13463980,6.6,Joe Cornish,1.0,1.0
193,2011,tt1284575,Bad Teacher,ok,1,Comedy,R,19678125,5.7,Jake Kasdan,2.7999999999999998,1.0
194,2011,tt1217613,Battle: Los Angeles,notalk,0,Action,PG13,72498355,5.8,Jonathan Liebesman,0.0,0.0
195,2011,tt1152398,Beastly,notalk,0,Drama,PG13,17606743,5.5,Daniel Barnz,0.0,0.0
196,2011,tt1629705,Blackthorn,notalk,0,Action,R,4660609,6.6,Mateo Gil,0.80000000000000004,0
197,2011,tt1478338,Bridesmaids,ok,1,Comedy,R,33659951,6.8,Paul Feig,1.2,1.0
198,2011,tt0458339,Captain America: The First Avenger,notalk,0,Action,PG13,144996710,6.8,Joe Johnston,0.80000000000000004,0
199,2011,tt1216475,Cars 2,men,0,Animation,G,207138157,6.3,John Lasseter,1.6000000000000001,0.25
200,2011,tt1684628,Circumstance,ok,1,Drama,R,932122,5.9,Maryam Keshavarz,1.0,1.0
201,2011,tt1657507,Colombiana,notalk,0,Action,PG13,41427631,6.4,Olivier Megaton,0.0,2.5
202,2011,tt0816462,Conan the Barbarian,dubious,0,Action,R,20713816,5.2,Marcus Nispel,0.59999999999999998,0.0
203,2011,tt1598778,Contagion,ok,1,Drama,PG13,62141447,6.7,Steven Soderbergh,2.3999999999999999,2.0
204,2011,tt1372686,Coriolanus,men,0,Drama,R,10356908,6.2,Ralph Fiennes,1.0,1.0
